title_id,title_type,primary_title,original_title,year,runtime_minutes,genres,country
tt0022614,movie,The Age of Consent,The Age of Consent,1932,63,"Drama,Romance",USA
tt0022615,movie,Air Mail,Air Mail,1932,84,"Adventure,Drama",USA
tt0022619,movie,Alias the Doctor,Alias the Doctor,1932,61,Drama,USA
tt0022626,movie,American Madness,American Madness,1932,75,Drama,USA
tt0022628,movie,The Animal Kingdom,The Animal Kingdom,1932,85,"Comedy,Drama,Romance",USA
tt0022635,movie,Are You Listening?,Are You Listening?,1932,73,Drama,USA
tt0022639,movie,Arsène Lupin,Arsène Lupin,1932,84,"Crime,Mystery,Romance",USA
tt0022641,movie,As You Desire Me,As You Desire Me,1932,70,"Drama,Romance",USA
tt0022644,movie,Attorney for the Defense,Attorney for the Defense,1932,70,"Crime,Drama",USA
tt0022651,movie,Back Street,Back Street,1932,93,"Drama,Romance",USA
tt0022660,movie,The Beast of the City,The Beast of the City,1932,86,"Crime,Drama,Film-Noir",USA
tt0022663,movie,Behind the Mask,Behind the Mask,1932,68,"Crime,Horror,Mystery",USA
tt0022675,movie,The Big Broadcast,The Big Broadcast,1932,80,"Comedy,Musical,Romance",USA
tt0022676,movie,Big City Blues,Big City Blues,1932,63,"Comedy,Drama",USA
tt0022681,movie,The Big Stampede,The Big Stampede,1932,54,"Action,Romance,Western",USA
tt0022682,movie,The Big Timer,The Big Timer,1932,72,"Drama,Sport",USA
tt0022685,movie,A Bill of Divorcement,A Bill of Divorcement,1932,70,Drama,USA
tt0022689,movie,Bird of Paradise,Bird of Paradise,1932,80,"Adventure,Drama,Romance",USA
tt0022694,movie,The Blue Light,Das blaue Licht - Eine Berglegende aus den Dolomiten,1932,85,"Drama,Fantasy,Mystery",Germany
tt0022696,movie,Blessed Event,Blessed Event,1932,80,"Comedy,Drama",USA
tt0022698,movie,Blonde Venus,Blonde Venus,1932,93,Drama,USA
tt0022699,movie,A Blonde Dream,Ein blonder Traum,1932,98,"Comedy,Musical,Romance",Germany
tt0022700,movie,Blondie of the Follies,Blondie of the Follies,1932,91,"Comedy,Musical",USA
tt0022718,movie,Boudu Saved from Drowning,Boudu sauvé des eaux,1932,85,Comedy,France
tt0022725,movie,Broken Lullaby,Broken Lullaby,1932,76,Drama,USA
tt0022731,movie,#NAME?,#NAME?,1932,77,Comedy,USA
tt0022733,movie,By Whose Hand?,By Whose Hand?,1932,65,Mystery,USA
tt0022735,movie,The Cabin in the Cotton,The Cabin in the Cotton,1932,78,Drama,USA
tt0022737,movie,Call Her Savage,Call Her Savage,1932,88,Drama,USA
tt0022748,movie,Carnival Boat,Carnival Boat,1932,62,"Adventure,Drama,Music",USA
tt0022751,movie,Central Park,Central Park,1932,58,"Crime,Drama,Romance",USA
tt0022753,movie,Chandu the Magician,Chandu the Magician,1932,71,"Action,Adventure,Comedy",USA
tt0022755,movie,Charlie Chan's Chance,Charlie Chan's Chance,1932,73,Mystery,USA
tt0022775,movie,Frisco Jenny,Frisco Jenny,1932,73,"Crime,Drama,Music",USA
tt0022778,movie,The Conquerors,The Conquerors,1932,86,"Drama,Western",USA
tt0022784,movie,The Crash,The Crash,1932,58,"Drama,Romance",USA
tt0022787,movie,Wooden Crosses,Les croix de bois,1932,115,"Drama,War",France
tt0022788,movie,The Crooked Circle,The Crooked Circle,1932,70,"Comedy,Mystery",USA
tt0022789,movie,Crooner,Crooner,1932,68,"Comedy,Drama,Music",USA
tt0022792,movie,The Crowd Roars,The Crowd Roars,1932,85,"Action,Drama,Sport",USA
tt0022796,movie,Cynara,Cynara,1932,75,"Drama,Romance",USA
tt0022799,movie,Dancers in the Dark,Dancers in the Dark,1932,74,Drama,USA
tt0022802,movie,The Dark Horse,The Dark Horse,1932,75,Comedy,USA
tt0022814,movie,Devil and the Deep,Devil and the Deep,1932,78,Drama,USA
tt0022824,movie,Divorce in the Family,Divorce in the Family,1932,81,"Drama,Romance",USA
tt0022827,movie,Doctor X,Doctor X,1932,76,"Comedy,Crime,Horror",USA
tt0022834,movie,Downstairs,Downstairs,1932,77,"Drama,Romance",USA
tt0022835,movie,Dr. Jekyll and Mr. Hyde,Dr. Jekyll and Mr. Hyde,1931,98,"Horror,Sci-Fi",USA
tt0022854,movie,Emma,Emma,1932,72,Drama,USA
tt0022864,movie,The Expert,The Expert,1932,68,"Comedy,Drama",USA
tt0022867,movie,Ecstasy,Ekstase,1933,82,"Drama,Romance","Czechoslovakia, Austria"
tt0022869,movie,F.P.1 Doesn't Answer,F.P.1 antwortet nicht,1932,114,Sci-Fi,Germany
tt0022873,movie,Faithless,Faithless,1932,77,Drama,USA
tt0022876,movie,The Famous Ferguson Case,The Famous Ferguson Case,1932,74,"Crime,Drama",USA
tt0022877,movie,Fanny,Fanny,1932,140,"Comedy,Drama",France
tt0022879,movie,A Farewell to Arms,A Farewell to Arms,1932,80,"Drama,Romance,War",USA
tt0022882,movie,Fast Life,Fast Life,1932,82,"Comedy,Romance,Sport",USA
tt0022888,movie,The Final Edition,The Final Edition,1932,66,"Crime,Drama",USA
tt0022890,movie,"Fireman, Save My Child!","Fireman, Save My Child!",1932,67,"Comedy,Sport",USA
tt0022897,movie,Flesh,Flesh,1932,96,"Drama,Romance",USA
tt0022905,movie,Forbidden,Forbidden,1932,85,"Drama,Romance",USA
tt0022913,movie,Freaks,Freaks,1932,64,"Drama,Horror",USA
tt0022918,movie,The Sport Parade,The Sport Parade,1932,64,"Drama,Romance,Sport",USA
tt0022924,movie,Les gaîtés de l'escadron,Les gaîtés de l'escadron,1932,85,Comedy,France
tt0022934,movie,Ghost Valley,Ghost Valley,1932,54,Western,USA
tt0022938,movie,Girl Crazy,Girl Crazy,1932,74,"Comedy,Musical",USA
tt0022941,movie,The Girl from Chicago,The Girl from Chicago,1932,70,"Crime,Drama",USA
tt0022958,movie,Grand Hotel,Grand Hotel,1932,112,"Drama,Romance",USA
tt0022961,movie,The Greeks Had a Word for Them,The Greeks Had a Word for Them,1932,79,Comedy,USA
tt0022970,movie,Nail in the Boot,Lursmani cheqmashi,1931,53,"Drama,War",Soviet Union
tt0022971,movie,The Half-Naked Truth,The Half-Naked Truth,1932,77,"Comedy,Romance",USA
tt0022979,movie,The Hatchet Man,The Hatchet Man,1932,74,"Crime,Drama",USA
tt0022981,movie,Haunted Gold,Haunted Gold,1932,58,"Horror,Mystery,Western",USA
tt0022987,movie,Hell Divers,Hell Divers,1931,109,"Adventure,Drama,Romance",USA
tt0022990,movie,Hell's Highway,Hell's Highway,1932,62,"Action,Crime,Drama",USA
tt0022991,movie,Hell's House,Hell's House,1932,72,Drama,USA
tt0023002,movie,Queen of Atlantis,Die Herrin von Atlantis,1932,87,"Fantasy,Sci-Fi","Germany, France"
tt0023007,movie,High Pressure,High Pressure,1932,73,Comedy,USA
tt0023013,movie,Hold 'Em Jail,Hold 'Em Jail,1932,66,"Comedy,Sport",USA
tt0023027,movie,Horse Feathers,Horse Feathers,1932,68,"Comedy,Musical,Romance",USA
tt0023028,movie,Hot Saturday,Hot Saturday,1932,73,"Drama,Romance",USA
tt0023034,movie,Huddle,Huddle,1932,103,"Drama,Romance,Sport",USA
tt0023038,movie,The Hurricane Express,The Hurricane Express,1932,227,"Action,Adventure,Crime",USA
tt0023042,movie,I Am a Fugitive from a Chain Gang,I Am a Fugitive from a Chain Gang,1932,92,"Crime,Drama,Film-Noir",USA
tt0023049,movie,If I Had a Million,If I Had a Million,1932,88,"Comedy,Drama",USA
tt0023055,movie,The Impatient Maiden,The Impatient Maiden,1932,80,"Comedy,Drama,Romance",USA
tt0023066,movie,Is My Face Red?,Is My Face Red?,1932,66,"Action,Crime,Drama",USA
tt0023071,movie,Ivan,Ivan,1932,102,Drama,Soviet Union
tt0023074,movie,Jewel Robbery,Jewel Robbery,1932,68,"Comedy,Crime,Romance",USA
tt0023088,movie,The Kid from Spain,The Kid from Spain,1932,96,"Comedy,Musical,Romance",USA
tt0023092,movie,The King Murder,The King Murder,1932,67,Mystery,USA
tt0023101,movie,Kongo,Kongo,1932,86,"Drama,Horror",USA
tt0023104,movie,Kuhle Wampe or Who Owns the World?,Kuhle Wampe oder: Wem gehört die Welt?,1932,71,Drama,Germany
tt0023108,movie,Ladies of the Jury,Ladies of the Jury,1932,63,"Comedy,Mystery",USA
tt0023109,movie,Lady and Gent,Lady and Gent,1932,84,"Drama,Sport",USA
tt0023110,movie,Lady with a Past,Lady with a Past,1932,80,"Comedy,Drama,Romance",USA
tt0023117,movie,The Last Mile,The Last Mile,1932,75,"Action,Crime,Drama",USA
tt0023119,movie,The Last of the Mohicans,The Last of the Mohicans,1932,231,"Action,Adventure,Drama",USA
tt0023121,movie,Law and Order,Law and Order,1932,75,"Action,Adventure,Western",USA
tt0023125,movie,Lawyer Man,Lawyer Man,1932,72,"Drama,Romance",USA
tt0023132,movie,Letty Lynton,Letty Lynton,1932,84,Drama,USA
tt0023139,movie,Life Begins,Life Begins,1932,71,Drama,USA
tt0023145,movie,The Phantom Fiend,The Lodger,1932,85,"Action,Crime,Romance",UK
tt0023151,movie,The Lost Squadron,The Lost Squadron,1932,79,"Drama,History,War",USA
tt0023153,movie,Love Affair,Love Affair,1932,68,"Drama,Romance",USA
tt0023157,movie,Love Is a Racket,Love Is a Racket,1932,72,"Comedy,Crime,Drama",USA
tt0023158,movie,Love Me Tonight,Love Me Tonight,1932,104,"Comedy,Musical,Romance",USA
tt0023162,movie,Lovers Courageous,Lovers Courageous,1932,77,"Drama,Romance",USA
tt0023169,movie,Madame Butterfly,Madame Butterfly,1932,86,Drama,USA
tt0023175,movie,Make Me a Star,Make Me a Star,1932,86,"Comedy,Drama,Romance",USA
tt0023180,movie,Man Wanted,Man Wanted,1932,62,"Comedy,Drama,Romance",USA
tt0023181,movie,The Man Who Played God,The Man Who Played God,1932,80,"Drama,Romance",USA
tt0023187,movie,Manhattan Tower,Manhattan Tower,1932,67,Drama,USA
tt0023190,movie,Spring Shower,Tavaszi zápor,1932,150,Drama,"France, Hungary"
tt0023194,movie,The Mask of Fu Manchu,The Mask of Fu Manchu,1932,68,"Adventure,Horror,Sci-Fi",USA
tt0023196,movie,Mata Hari,Mata Hari,1931,89,"Crime,Drama,Romance",USA
tt0023198,movie,The Match King,The Match King,1932,79,Drama,USA
tt0023202,movie,Me and My Gal,Me and My Gal,1932,79,"Comedy,Drama,Romance",USA
tt0023208,movie,Men of America,Men of America,1932,58,"Crime,Drama,Western",USA
tt0023209,movie,Men of Chance,Men of Chance,1931,67,Drama,USA
tt0023213,movie,Merrily We Go to Hell,Merrily We Go to Hell,1932,83,"Comedy,Drama,Romance",USA
tt0023221,movie,The Midnight Warning,The Midnight Warning,1932,63,Mystery,USA
tt0023225,movie,Million Dollar Legs,Million Dollar Legs,1932,64,"Comedy,Sport",USA
tt0023228,movie,The Miracle Man,The Miracle Man,1932,85,Drama,USA
tt0023230,movie,Miss Pinkerton,Miss Pinkerton,1932,66,"Comedy,Mystery,Thriller",USA
tt0023236,movie,The Monster Walks,The Monster Walks,1932,63,"Horror,Mystery",USA
tt0023238,movie,The Most Dangerous Game,The Most Dangerous Game,1932,63,"Action,Adventure,Horror",USA
tt0023240,movie,The Mouthpiece,The Mouthpiece,1932,86,Drama,USA
tt0023241,movie,Movie Crazy,Movie Crazy,1932,84,"Comedy,Family,Romance",USA
tt0023243,movie,Mr. Robinson Crusoe,Mr. Robinson Crusoe,1932,76,"Action,Adventure,Comedy",USA
tt0023245,movie,The Mummy,The Mummy,1932,73,"Fantasy,Horror",USA
tt0023247,movie,Murder at Dawn,Murder at Dawn,1932,62,"Crime,Drama,Horror",USA
tt0023249,movie,Murders in the Rue Morgue,Murders in the Rue Morgue,1932,61,"Crime,Horror,Mystery",USA
tt0023261,movie,No Blood Relation,Nasanunaka,1932,79,Drama,Japan
tt0023262,movie,New Morals for Old,New Morals for Old,1932,75,"Drama,Romance",USA
tt0023266,movie,Night After Night,Night After Night,1932,73,"Comedy,Drama",USA
tt0023268,movie,Night Court,Night Court,1932,92,"Crime,Film-Noir,Thriller",USA
tt0023271,movie,Night World,Night World,1932,58,Drama,USA
tt0023277,movie,No Man of Her Own,No Man of Her Own,1932,85,"Drama,Romance",USA
tt0023278,movie,No More Orchids,No More Orchids,1932,78,"Drama,Romance",USA
tt0023284,movie,Night at the Crossroads,La nuit du carrefour,1932,75,"Crime,Drama,Mystery",France
tt0023285,movie,Number 17,Number Seventeen,1932,66,"Crime,Mystery,Thriller",UK
tt0023293,movie,The Old Dark House,The Old Dark House,1932,72,"Comedy,Horror,Thriller",USA
tt0023302,movie,Once in a Lifetime,Once in a Lifetime,1932,91,Comedy,USA
tt0023303,movie,One Hour with You,One Hour with You,1932,78,"Comedy,Musical,Romance",USA
tt0023305,movie,One Way Passage,One Way Passage,1932,67,"Comedy,Drama,Romance",USA
tt0023316,movie,Panama Flo,Panama Flo,1932,73,"Adventure,Drama,Romance",USA
tt0023322,movie,The Passionate Plumber,The Passionate Plumber,1932,73,Comedy,USA
tt0023326,movie,Payment Deferred,Payment Deferred,1932,81,"Crime,Drama",USA
tt0023327,movie,Penguin Pool Murder,Penguin Pool Murder,1932,70,"Comedy,Drama,Mystery",USA
tt0023333,movie,The Phantom Express,The Phantom Express,1932,70,"Mystery,Thriller",USA
tt0023334,movie,The Phantom President,The Phantom President,1932,78,"Comedy,Musical",USA
tt0023335,movie,The Phantom of Crestwood,The Phantom of Crestwood,1932,76,"Crime,Mystery",USA
tt0023342,movie,Play Girl,Play Girl,1932,60,"Drama,Romance",USA
tt0023345,movie,Poil de carotte,Poil de carotte,1932,91,Drama,France
tt0023349,movie,Polly of the Circus,Polly of the Circus,1932,69,"Comedy,Drama,Romance",USA
tt0023352,movie,Prestige,Prestige,1931,71,"Adventure,Drama",USA
tt0023358,movie,Prosperity,Prosperity,1932,87,"Comedy,Drama",USA
tt0023362,movie,The Purchase Price,The Purchase Price,1932,68,"Comedy,Drama",USA
tt0023369,movie,Rain,Rain,1932,94,Drama,USA
tt0023374,movie,Rasputin and the Empress,Rasputin and the Empress,1932,121,"Biography,Drama,History",USA
tt0023382,movie,Red Dust,Red Dust,1932,83,"Drama,Romance",USA
tt0023384,movie,Red-Haired Alibi,Red-Haired Alibi,1932,75,Drama,USA
tt0023385,movie,Red-Headed Woman,Red-Headed Woman,1932,79,"Comedy,Romance",USA
tt0023394,movie,The Rich Are Always with Us,The Rich Are Always with Us,1932,71,"Comedy,Drama,Romance",USA
tt0023395,movie,East of Shanghai,Rich and Strange,1931,110,"Comedy,Drama,Romance",UK
tt0023396,movie,"Ride Him, Cowboy","Ride Him, Cowboy",1932,55,"Action,Romance,Western",USA
tt0023406,movie,The Roadhouse Murder,The Roadhouse Murder,1932,73,Thriller,USA
tt0023407,movie,Roar of the Dragon,Roar of the Dragon,1932,69,"Adventure,Romance",USA
tt0023410,movie,Rome Express,Rome Express,1932,94,"Adventure,Crime,Drama",UK
tt0023424,movie,The Savage Girl,The Savage Girl,1932,66,"Adventure,Comedy",USA
tt0023427,movie,Scarface,Scarface,1932,93,"Action,Crime,Drama",USA
tt0023447,movie,Secrets of the French Police,Secrets of the French Police,1932,58,Crime,USA
tt0023450,movie,Where Now Are the Dreams of Youth,Seishun no yume ima izuko,1932,92,"Comedy,Drama",Japan
tt0023455,movie,Reserved for Ladies,Service for Ladies,1932,93,"Comedy,Romance",UK
tt0023456,movie,The Shadow of the Eagle,The Shadow of the Eagle,1932,218,"Crime,Drama,Mystery",USA
tt0023460,movie,Sherlock Holmes,Sherlock Holmes,1932,68,Drama,USA
tt0023464,movie,Shopworn,Shopworn,1932,72,"Drama,Romance",USA
tt0023469,movie,The Sign of Four: Sherlock Holmes' Greatest Case,The Sign of Four: Sherlock Holmes' Greatest Case,1932,75,"Crime,Drama,Mystery",UK
tt0023470,movie,The Sign of the Cross,The Sign of the Cross,1932,125,"Drama,History",USA
tt0023472,movie,Silver Dollar,Silver Dollar,1932,83,"Biography,Drama",USA
tt0023478,movie,Sinister Hands,Sinister Hands,1932,65,Mystery,USA
tt0023479,movie,Sinners in the Sun,Sinners in the Sun,1932,70,"Drama,Romance",USA
tt0023480,movie,6 Hours to Live,6 Hours to Live,1932,72,"Drama,Mystery,Sci-Fi",USA
tt0023486,movie,Skyscraper Souls,Skyscraper Souls,1932,99,"Drama,Romance",USA
tt0023488,movie,Smilin' Through,Smilin' Through,1932,98,"Drama,Romance",USA
tt0023491,movie,So Big!,So Big!,1932,81,"Drama,Romance",USA
tt0023495,movie,The Son-Daughter,The Son-Daughter,1932,79,Drama,USA
tt0023498,movie,Speak Easily,Speak Easily,1932,82,Comedy,USA
tt0023507,movie,State's Attorney,State's Attorney,1932,79,Drama,USA
tt0023520,movie,A Strange Adventure,A Strange Adventure,1932,60,"Mystery,Romance,Thriller",USA
tt0023523,movie,Strange Interlude,Strange Interlude,1932,109,Drama,USA
tt0023524,movie,Strange Justice,Strange Justice,1932,64,"Drama,Romance",USA
tt0023525,movie,The Strange Love of Molly Louvain,The Strange Love of Molly Louvain,1932,73,"Crime,Drama,Romance",USA
tt0023527,movie,Strangers in Love,Strangers in Love,1932,76,"Comedy,Drama",USA
tt0023528,movie,Strangers of the Evening,Strangers of the Evening,1932,70,"Comedy,Mystery",USA
tt0023529,movie,Street of Women,Street of Women,1932,59,"Drama,Romance",USA
tt0023537,movie,A Successful Calamity,A Successful Calamity,1932,72,"Comedy,Drama",USA
tt0023545,movie,Symphony of Six Million,Symphony of Six Million,1932,94,Drama,USA
tt0023549,movie,Tangled Destinies,Tangled Destinies,1932,56,"Adventure,Comedy,Crime",USA
tt0023551,movie,Tarzan the Ape Man,Tarzan the Ape Man,1932,100,"Action,Adventure,Romance",USA
tt0023556,movie,Taxi,Taxi,1931,69,"Crime,Drama,Romance",USA
tt0023560,movie,The Tenderfoot,The Tenderfoot,1932,70,"Comedy,Western",USA
tt0023563,movie,The Testament of Dr. Mabuse,Das Testament des Dr. Mabuse,1933,122,"Crime,Horror,Mystery","Germany, France"
tt0023567,movie,Texas Cyclone,Texas Cyclone,1932,63,"Action,Adventure,Mystery",USA
tt0023580,movie,There Goes the Bride,There Goes the Bride,1932,79,"Comedy,Musical,Romance",UK
tt0023581,movie,They Call It Sin,They Call It Sin,1932,69,Drama,USA
tt0023582,movie,Thirteen Women,Thirteen Women,1932,73,"Drama,Horror,Mystery",USA
tt0023583,movie,The Thirteenth Guest,The Thirteenth Guest,1932,69,"Drama,Mystery,Romance",USA
tt0023584,movie,This Is the Night,This Is the Night,1932,80,Comedy,USA
tt0023589,movie,Three Wise Girls,Three Wise Girls,1932,68,"Comedy,Drama,Romance",USA
tt0023590,movie,Three on a Match,Three on a Match,1932,63,"Crime,Drama,Romance",USA
tt0023594,movie,Tiger Shark,Tiger Shark,1932,77,"Drama,Romance",USA
tt0023601,movie,Tom Brown of Culver,Tom Brown of Culver,1932,82,Drama,USA
tt0023604,movie,Tombstone Canyon,Tombstone Canyon,1932,62,Western,USA
tt0023622,movie,Trouble in Paradise,Trouble in Paradise,1932,83,"Comedy,Crime,Romance",USA
tt0023625,movie,Two Against the World,Two Against the World,1932,70,"Drama,Romance",USA
tt0023629,movie,Two Seconds,Two Seconds,1932,67,"Drama,Thriller",USA
tt0023631,movie,Two-Fisted Law,Two-Fisted Law,1932,64,"Action,Adventure,Drama",USA
tt0023634,movie,"I Was Born, But...",Otona no miru ehon - Umarete wa mita keredo,1932,100,"Comedy,Drama",Japan
tt0023635,movie,Unashamed,Unashamed,1932,77,Drama,USA
tt0023642,movie,Union Depot,Union Depot,1932,67,"Comedy,Drama,Romance",USA
tt0023645,movie,What Scoundrels Men Are!,"Gli uomini, che mascalzoni...",1932,64,"Comedy,Romance",Italy
tt0023646,movie,Uptown New York,Uptown New York,1932,80,"Drama,Romance",USA
tt0023649,movie,Vampyr,Vampyr,1932,75,"Fantasy,Horror","Germany, France"
tt0023652,movie,Vanity Fair,Vanity Fair,1932,78,"Drama,Romance",USA
tt0023655,movie,Veiled Aristocrats,Veiled Aristocrats,1932,48,Drama,USA
tt0023657,movie,Die verkaufte Braut,Die verkaufte Braut,1932,77,"Comedy,Music",Germany
tt0023659,movie,Virtue,Virtue,1932,68,"Crime,Drama,Romance",USA
tt0023673,movie,Washington Merry-Go-Round,Washington Merry-Go-Round,1932,79,Drama,USA
tt0023677,movie,Week-End Marriage,Week-End Marriage,1932,65,Comedy,USA
tt0023681,movie,West of Broadway,West of Broadway,1931,68,"Drama,Romance,War",USA
tt0023684,movie,Westward Passage,Westward Passage,1932,73,"Drama,Romance",USA
tt0023685,movie,The Wet Parade,The Wet Parade,1932,118,"Drama,History,Romance",USA
tt0023686,movie,What Price Hollywood?,What Price Hollywood?,1932,88,Drama,USA
tt0023694,movie,White Zombie,White Zombie,1932,69,Horror,USA
tt0023701,movie,Winner Take All,Winner Take All,1932,66,Drama,USA
tt0023706,movie,The Woman from Monte Carlo,The Woman from Monte Carlo,1932,65,Drama,USA
tt0023716,movie,You Said a Mouthful,You Said a Mouthful,1932,70,Comedy,USA
tt0023719,movie,Young America,Young America,1932,70,"Adventure,Drama,Romance",USA
tt0023720,movie,Young Bride,Young Bride,1932,76,Drama,USA
tt0023729,movie,Gesuzza the Garibaldian Wife,1860,1933,80,"Drama,History",Italy
tt0023731,movie,"20, 000 Years in Sing Sing","20,000 Years in Sing Sing",1932,78,"Crime,Drama,Film-Noir",USA
tt0023737,movie,Ace of Aces,Ace of Aces,1933,76,"Drama,War",USA
tt0023740,movie,Adorable,Adorable,1933,88,"Comedy,Musical,Romance",USA
tt0023742,movie,After Tonight,After Tonight,1933,71,"Drama,Romance,War",USA
tt0023744,movie,"Aggie Appleby, Maker of Men","Aggie Appleby, Maker of Men",1933,73,"Comedy,Romance",USA
tt0023749,movie,Air Hostess,Air Hostess,1933,67,Drama,USA
tt0023753,movie,Alice in Wonderland,Alice in Wonderland,1933,76,"Adventure,Family,Fantasy",USA
